Accession,Pangolin,Length,Country,Collection_Date,Year,Month,Day
OA979710,B.1.2,29903,United Kingdom,2020-07-17,2020,7,17
OA979774,B.1.1.45,29903,United Kingdom,2020-07-02,2020,7,2
OA979786,B.1.1.115,29903,United Kingdom,2020-06-29,2020,6,29
OA979831,B.1.1.109,29903,United Kingdom,2020-07-01,2020,7,1
OA979832,B.1.1.203,29903,United Kingdom,2020-07-01,2020,7,1
OA979900,B.1.1.380,29903,United Kingdom,2020-07-06,2020,7,6
OA979916,C.27,29903,United Kingdom,2020-07-06,2020,7,6
OA979922,B.1.210,29903,United Kingdom,2020-07-06,2020,7,6
OA979930,B.1.146,29903,United Kingdom,2020-07-05,2020,7,5
OA980086,B.1.1.411,29903,United Kingdom,2020-07-03,2020,7,3
OA980146,B.1.1.145,29903,United Kingdom,2020-07-02,2020,7,2
OA980260,B.33,29903,United Kingdom,2020-06-15,2020,6,15
OA980358,B.1.1.95,29903,United Kingdom,2020-07-02,2020,7,2
OA980413,B.1.36.12,29903,United Kingdom,2020-06-12,2020,6,12
OA980492,C.1,29900,United Kingdom,2020-07-03,2020,7,3
OA980536,B.1.201,29858,United Kingdom,2020-06-14,2020,6,14
OA980577,B.1.1.28,29903,United Kingdom,2020-06-19,2020,6,19
OA980594,B.1.398,29903,United Kingdom,2020-06-17,2020,6,17
OA980708,B.1.438,29903,United Kingdom,2020-06-19,2020,6,19
OA980753,B.1.9,29903,United Kingdom,2020-06-02,2020,6,2
OA980757,B.1.13,29903,United Kingdom,2020-06-02,2020,6,2
OA980821,B.1.383,29903,United Kingdom,2020-06-01,2020,6,1
OA980822,B.18,29903,United Kingdom,2020-06-01,2020,6,1
OA980878,B.1.1.136,29903,United Kingdom,2020-06-08,2020,6,8
OA980935,B.1.523,29903,United Kingdom,2020-06-15,2020,6,15
OA980978,B.39,29903,United Kingdom,2020-06-11,2020,6,11
OA981243,B.1.97,29903,United Kingdom,2020-06-06,2020,6,6
OA981258,B.1.35,29903,United Kingdom,2020-06-10,2020,6,10
OA981270,B.1.1.301,29903,United Kingdom,2020-05-25,2020,5,25
OA981277,B.1.179,29903,United Kingdom,2020-05-25,2020,5,25
OA981288,B.1.1.145,29903,United Kingdom,2020-05-25,2020,5,25
OA981291,C.3,29903,United Kingdom,2020-05-26,2020,5,26
OA981299,B.1.1.45,29903,United Kingdom,2020-05-27,2020,5,27
OA981356,B.1.223,29903,United Kingdom,2020-05-19,2020,5,19
OA981363,B.1.1.154,29903,United Kingdom,2020-06-11,2020,6,11
OA981366,B.1.491,29903,United Kingdom,2020-05-21,2020,5,21
OA981372,B.1.1.256,29903,United Kingdom,2020-05-21,2020,5,21
OA981373,B.1.1.299,29903,United Kingdom,2020-05-22,2020,5,22
OA981549,B.1.1.86,29903,United Kingdom,2020-05-22,2020,5,22
OA981734,B.1.1.217,29903,United Kingdom,2020-04-26,2020,4,26
OA981736,B.1.1.194,29903,United Kingdom,2020-04-27,2020,4,27
OA981749,B.1.1.296,29903,United Kingdom,2020-05-10,2020,5,10
OA981750,B.10,29900,United Kingdom,2020-05-15,2020,5,15
OA981765,C.27,29903,United Kingdom,2020-05-13,2020,5,13
OA982137,B.1.1.413,29897,United Kingdom,2020-09-07,2020,9,7
OA982155,B.1.1.371,29903,United Kingdom,2020-09-07,2020,9,7
OA982257,B.1.1.288,29903,United Kingdom,2020-09-10,2020,9,10
OA982299,B.1.527,29903,United Kingdom,2020-09-10,2020,9,10
OA982311,B.1.349,29903,United Kingdom,2020-09-10,2020,9,10
OA982326,B.1.293,29903,United Kingdom,2020-09-10,2020,9,10
OA982479,C.33,29903,United Kingdom,2020-09-10,2020,9,10
OA982584,B.1.1.280,29903,United Kingdom,2020-09-09,2020,9,9
OA982684,B.1.177.53,29903,United Kingdom,2020-09-11,2020,9,11
OA973966,B.1.36.12,29903,United Kingdom,2020-08-23,2020,8,23
OA974022,B.1.1.219,29903,United Kingdom,2020-08-27,2020,8,27
OA974026,B.1.1.12,29903,United Kingdom,2020-08-26,2020,8,26
OA974031,B.1.177.53,29903,United Kingdom,2020-08-27,2020,8,27
OA974044,B.1.177.87,29903,United Kingdom,2020-08-27,2020,8,27
OA974045,W.4,29903,United Kingdom,2020-08-27,2020,8,27
OA974049,B.1.243,29903,United Kingdom,2020-08-27,2020,8,27
OA974087,B.1.177.77,29903,United Kingdom,2020-08-26,2020,8,26
OA974097,W.3,29903,United Kingdom,2020-08-28,2020,8,28
OA974107,B.1.36.29,29903,United Kingdom,2020-08-27,2020,8,27
OA974127,AE.1,29903,United Kingdom,2020-08-27,2020,8,27
OA974130,B.1.548,29903,United Kingdom,2020-08-26,2020,8,26
OA974131,B.1.218,29903,United Kingdom,2020-08-27,2020,8,27
OA974190,B.1.36.16,29903,United Kingdom,2020-08-26,2020,8,26
OA974225,B.1.36,29900,United Kingdom,2020-08-26,2020,8,26
OA974229,B.1.1.196,29903,United Kingdom,2020-08-26,2020,8,26
OA974242,B.1.177.3,29903,United Kingdom,2020-08-26,2020,8,26
OA974301,B.1.469,29903,United Kingdom,2020-08-27,2020,8,27
OA974377,B.1.1.302,29903,United Kingdom,2020-08-27,2020,8,27
OA974415,B.1.509,29903,United Kingdom,2020-08-25,2020,8,25
OA974464,B.1.1.425,29903,United Kingdom,2020-08-25,2020,8,25
OA974508,B.1.177.23,29903,United Kingdom,2020-08-24,2020,8,24
OA974552,B.1.1.89,29903,United Kingdom,2020-08-10,2020,8,10
OA974571,B.1.1.192,29903,United Kingdom,2020-08-21,2020,8,21
OA974585,B.1.1.133,29903,United Kingdom,2020-08-21,2020,8,21
OA974586,C.36,29903,United Kingdom,2020-08-21,2020,8,21
OA974638,B.1.1.234,29903,United Kingdom,2020-08-21,2020,8,21
OA974714,B.1.177.52,29903,United Kingdom,2020-08-25,2020,8,25
OA974865,B.1.1.294,29903,United Kingdom,2020-08-10,2020,8,10
OA974980,B.1.1.326,29903,United Kingdom,2020-08-20,2020,8,20
OA975138,B.1.1.262,29894,United Kingdom,2020-06-21,2020,6,21
OA975166,B.1.595,29903,United Kingdom,2020-08-18,2020,8,18
OA975167,B.1.1.406,29903,United Kingdom,2020-08-17,2020,8,17
OA975233,B.1.1.243,29903,United Kingdom,2020-08-16,2020,8,16
OA975235,B.1.408,29903,United Kingdom,2020-08-16,2020,8,16
OA975261,B.1.1.50,29903,United Kingdom,2020-08-18,2020,8,18
OA975419,C.35,29903,United Kingdom,2020-06-21,2020,6,21
OA975457,B.1.1.280,29903,United Kingdom,2020-08-18,2020,8,18
OA975522,B.1.467,29903,United Kingdom,2020-08-18,2020,8,18
OA975588,A.26,29903,United Kingdom,2020-06-11,2020,6,11
OA975657,B.1.372,29894,United Kingdom,2020-06-12,2020,6,12
OA975701,B.1.1.197,29903,United Kingdom,2020-06-08,2020,6,8
OA975828,B.1.610,29903,United Kingdom,2020-06-11,2020,6,11
OA975871,B.1.350,29903,United Kingdom,2020-06-08,2020,6,8
OA976034,B.1.350.1,29903,United Kingdom,2020-06-12,2020,6,12
OA976126,B.1.1.263,29903,United Kingdom,2020-06-21,2020,6,21
OA976190,B.1.1.370,29903,United Kingdom,2020-06-08,2020,6,8
OA976271,B.1.390,29903,United Kingdom,2020-06-11,2020,6,11
FR998661,B.1.1.171,29782,United Kingdom,2020-04-16,2020,4,16
FR998662,B.1.229,29782,United Kingdom,2020-04-16,2020,4,16
FR998663,B.3.1,29782,United Kingdom,2020-04-18,2020,4,18
FR998664,B.1.1.220,29782,United Kingdom,2020-04-16,2020,4,16
FR998667,B.23,29779,United Kingdom,2020-04-16,2020,4,16
FR998669,B.35,29782,United Kingdom,2020-04-16,2020,4,16
FR998686,B.1.13,29782,United Kingdom,2020-04-16,2020,4,16
FR998689,B.1.1.419,29782,United Kingdom,2020-04-16,2020,4,16
FR998691,B.1.117,29782,United Kingdom,2020-04-29,2020,4,29
FR998714,B.1.117,29782,United Kingdom,2020-05-16,2020,5,16
FR998719,B.1.1.220,29782,United Kingdom,2020-05-08,2020,5,8
FR998744,B.1.229,29782,United Kingdom,2020-05-10,2020,5,10
FR998812,B.1.167,29782,United Kingdom,2020-05-12,2020,5,12
FR998841,B.1.1.8,29782,United Kingdom,2020-04-23,2020,4,23
FR998846,B.1.1.270,29782,United Kingdom,2020-04-22,2020,4,22
FR998866,B.1.81,29782,United Kingdom,2020-04-21,2020,4,21
FR998890,B.1.13,29782,United Kingdom,2020-03-30,2020,3,30
FR998924,B.1.198,29782,United Kingdom,2020-04-18,2020,4,18
FR998949,B.28,29786,United Kingdom,2020-04-18,2020,4,18
FR999005,B.1.12,29782,United Kingdom,2020-04-16,2020,4,16
FR999022,B.1.1.197,29759,United Kingdom,2020-05-11,2020,5,11
FR999026,B.1.256,29782,United Kingdom,2020-03-31,2020,3,31
FR999027,B.1.222,29782,United Kingdom,2020-03-30,2020,3,30
FR999029,B.1.1.10,29782,United Kingdom,2020-03-30,2020,3,30
FR999033,B.45,29780,United Kingdom,2020-03-29,2020,3,29
FR999034,B.57,29779,United Kingdom,2020-03-30,2020,3,30
FR999037,B.1.1.83,29782,United Kingdom,2020-04-29,2020,4,29
FR999039,B.1.1.119,29782,United Kingdom,2020-05-01,2020,5,1
FR999042,B.1.1.83,29782,United Kingdom,2020-05-01,2020,5,1
FR999050,B.1.1.119,29782,United Kingdom,2020-04-30,2020,4,30
FR999064,B.1.223,29782,United Kingdom,2020-04-29,2020,4,29
FR999068,B.10,29779,United Kingdom,2020-04-18,2020,4,18
FR999086,B.1.465,29782,United Kingdom,2020-04-20,2020,4,20
FR999090,B.1.1.137,29783,United Kingdom,2020-04-12,2020,4,12
FR999096,B.1.35,29783,United Kingdom,2020-04-17,2020,4,17
FR999100,B.1.1.277,29782,United Kingdom,2020-04-18,2020,4,18
FR999108,B.1.1.213,29782,United Kingdom,2020-04-17,2020,4,17
FR999109,B.1.76,29782,United Kingdom,2020-04-17,2020,4,17
FR999119,B.1.104,29782,United Kingdom,2020-04-17,2020,4,17
FR999121,B.1.97,29782,United Kingdom,2020-04-17,2020,4,17
FR999179,B.1.39,29782,United Kingdom,2020-04-21,2020,4,21
FR999188,B.1.1.198,29782,United Kingdom,2020-04-20,2020,4,20
FR999189,B.1.1.208,29782,United Kingdom,2020-04-20,2020,4,20
FR999203,B.1.1.369,29782,United Kingdom,2020-03-30,2020,3,30
FR999205,A.5,29782,United Kingdom,2020-03-31,2020,3,31
FR999209,A.2.3,29782,United Kingdom,2020-03-31,2020,3,31
FR999219,B.1.1.8,29782,United Kingdom,2020-03-30,2020,3,30
FR999221,B.1.1.372,29782,United Kingdom,2020-03-30,2020,3,30
FR999229,B.1.70,29782,United Kingdom,2020-03-31,2020,3,31
FR999238,B.1.215,29782,United Kingdom,2020-03-30,2020,3,30
FR999253,B.1.157,29782,United Kingdom,2020-03-30,2020,3,30
FR999274,B.61,29782,United Kingdom,2020-03-30,2020,3,30
FR999313,B.1.151,29782,United Kingdom,2020-04-12,2020,4,12
FR999323,B.1.1.148,29782,United Kingdom,2020-04-12,2020,4,12
FR999344,B.1.379,29783,United Kingdom,2020-03-24,2020,3,24
FR999385,B.1.1.257,29782,United Kingdom,2020-04-18,2020,4,18
FR999396,B.1.147,29782,United Kingdom,2020-04-19,2020,4,19
FR999412,B.1.356,29782,United Kingdom,2020-04-20,2020,4,20
FR999455,B.1.190,29782,United Kingdom,2020-04-21,2020,4,21
FR999577,B.1.1.166,29782,United Kingdom,2020-04-09,2020,4,9
FR999585,B.1.1.13,29782,United Kingdom,2020-04-10,2020,4,10
FR999649,B.1.379,29782,United Kingdom,2020-04-24,2020,4,24
FR999679,B.1.81,29782,United Kingdom,2020-05-04,2020,5,4
FR999714,B.1.198,29782,United Kingdom,2020-05-06,2020,5,6
FR999806,B.58,29782,United Kingdom,2020-04-06,2020,4,6
FR999841,B.31,29782,United Kingdom,2020-04-09,2020,4,9
FR999847,A.5,29782,United Kingdom,2020-04-09,2020,4,9
FR999876,B.1.91,29782,United Kingdom,2020-05-06,2020,5,6
FR999886,B.1.1.289,29782,United Kingdom,2020-05-31,2020,5,31
FR999902,B.1.167,29768,United Kingdom,2020-06-04,2020,6,4
FR999933,B.1.1.279,29782,United Kingdom,2020-04-21,2020,4,21
OA963958,B.1.557,29639,United Kingdom,2020-04-30,2020,4,30
OA963994,B.1.1.74,29779,United Kingdom,2020-04-22,2020,4,22
OA964012,B.1.91,29782,United Kingdom,2020-04-26,2020,4,26
OA964041,B.1.147,29903,United Kingdom,2020-05-25,2020,5,25
OA964093,B.34,29903,United Kingdom,2020-03-27,2020,3,27
OA964103,B.1.431,29903,United Kingdom,2020-04-02,2020,4,2
OA964108,B.1.232,29903,United Kingdom,2020-04-06,2020,4,6
OA964137,B.57,29900,United Kingdom,2020-04-28,2020,4,28
OA964162,B.1.69,29903,United Kingdom,2020-03-25,2020,3,25
OA964165,B.1.9.1,29903,United Kingdom,2020-04-19,2020,4,19
OA964184,B.1.168,29903,United Kingdom,2020-04-30,2020,4,30
OA964186,B.1.232,29903,United Kingdom,2020-05-04,2020,5,4
OA964191,B.1.168,29900,United Kingdom,2020-05-04,2020,5,4
OA964202,B.1.1.5,29903,United Kingdom,2020-04-17,2020,4,17
OA964419,B.10,29900,United Kingdom,2020-03-24,2020,3,24
OA964424,B.1.69,29903,United Kingdom,2020-04-11,2020,4,11
OA964452,B.1.431,29903,United Kingdom,2020-05-02,2020,5,2
OA964476,B.1.40,29903,United Kingdom,2020-05-07,2020,5,7
OA964544,B.27,29779,United Kingdom,2020-04-21,2020,4,21
OA964593,B.1.91,29783,United Kingdom,2020-03-06,2020,3,6
OA964598,B.1,29782,United Kingdom,2020-02-29,2020,2,29
OA964602,B.1.1.1,29782,United Kingdom,2020-03-11,2020,3,11
OA964603,B.55,29779,United Kingdom,2020-03-08,2020,3,8
OA964614,B.1.1.164,29782,United Kingdom,2020-03-26,2020,3,26
OA964679,B.1.1.395,29782,United Kingdom,2020-04-27,2020,4,27
OA964727,B.1.1.419,29782,United Kingdom,2020-05-04,2020,5,4
OA964758,A.2,29783,United Kingdom,2020-04-30,2020,4,30
OA964775,B.1.1.395,29782,United Kingdom,2020-05-12,2020,5,12
OA964934,B.1.383,29782,United Kingdom,2020-03-30,2020,3,30
OA964938,B.1.1.71,29782,United Kingdom,2020-03-10,2020,3,10
OA964942,B.1.1.323,29782,United Kingdom,2020-03-26,2020,3,26
OA964989,B.1.465,29782,United Kingdom,2020-03-31,2020,3,31
OA964992,B.55,29780,United Kingdom,2020-04-03,2020,4,3
OA965006,B.1.1.419,29783,United Kingdom,2020-03-19,2020,3,19
OA965053,B.58,29782,United Kingdom,2020-03-24,2020,3,24
OA965081,B.31,29782,United Kingdom,2020-03-24,2020,3,24
OA965085,B.1.1.277,29782,United Kingdom,2020-03-21,2020,3,21
OA965091,A.1,29782,United Kingdom,2020-03-24,2020,3,24
OA965114,B.1.223,29782,United Kingdom,2020-03-27,2020,3,27
OA965127,B.1.395,29783,United Kingdom,2020-03-31,2020,3,31
OA965128,B.26,29779,United Kingdom,2020-03-28,2020,3,28
OA965156,B.26,29779,United Kingdom,2020-04-01,2020,4,1
OA965205,B.1.1.279,29782,United Kingdom,2020-03-24,2020,3,24
OA965288,B.61,29782,United Kingdom,2020-04-03,2020,4,3
OA965305,B.1.12,29782,United Kingdom,2020-05-31,2020,5,31
OA965345,B.1.431,29782,United Kingdom,2020-03-30,2020,3,30
OA965428,B.1.215,29782,United Kingdom,2020-04-06,2020,4,6
OA965477,B.34,29782,United Kingdom,2020-04-08,2020,4,8
OA965503,B.1.439,29783,United Kingdom,2020-06-09,2020,6,9
OA965536,B.1.1.89,29782,United Kingdom,2020-03-21,2020,3,21
OA965566,B.1.1.160,29782,United Kingdom,2020-05-04,2020,5,4
OA965581,B.1.1.37,29782,United Kingdom,2020-04-20,2020,4,20
OA965692,B.1.557,29782,United Kingdom,2020-05-09,2020,5,9
OA965835,B.1.1.178,29782,United Kingdom,2020-04-22,2020,4,22
OA965870,B.1.254,29782,United Kingdom,2020-04-22,2020,4,22
OA966082,B.1.1.402,29783,United Kingdom,2020-04-23,2020,4,23
OA966112,B.1.1.14,29903,United Kingdom,2020-04-18,2020,4,18
OA966150,B.1.418,29903,United Kingdom,2020-04-27,2020,4,27
OA966160,B.1.1.43,29897,United Kingdom,2020-04-22,2020,4,22
OA966201,B.32,29782,United Kingdom,2020-03-17,2020,3,17
OA966241,A,29782,United Kingdom,2020-03-22,2020,3,22
OA966274,B.11,29779,United Kingdom,2020-03-26,2020,3,26
OA966283,B.1.252,29782,United Kingdom,2020-03-28,2020,3,28
OA966294,B.1.248,29782,United Kingdom,2020-03-28,2020,3,28
OA966304,B.1.1.43,29782,United Kingdom,2020-03-28,2020,3,28
OA966360,B.1.8,29903,United Kingdom,2020-04-02,2020,4,2
OA966437,B.1.1.378,29903,United Kingdom,2020-04-27,2020,4,27
OA966506,B.1.76,29903,United Kingdom,2020-06-04,2020,6,4
OA966576,B.23,29900,United Kingdom,2020-06-16,2020,6,16
OA966790,B.29,29903,United Kingdom,2020-03-10,2020,3,10
OA966799,B.1.1.168,29903,United Kingdom,2020-04-24,2020,4,24
OA966808,B.1.1.142,29903,United Kingdom,2020-04-24,2020,4,24
OA966822,B.1.1.168,29903,United Kingdom,2020-05-20,2020,5,20
OA967071,B.1.9,29903,United Kingdom,2020-04-17,2020,4,17
OA967097,B.1.147,29903,United Kingdom,2020-03-24,2020,3,24
OA967101,B.1.1.220,29903,United Kingdom,2020-03-23,2020,3,23
OA967132,B.27,29900,United Kingdom,2020-03-25,2020,3,25
OA967353,B.1.1.349,29903,United Kingdom,2020-08-04,2020,8,4
OA967421,B.1.1.54,29903,United Kingdom,2020-04-07,2020,4,7
OA967428,B.1.153,29903,United Kingdom,2020-04-09,2020,4,9
OA967460,B.1.70,29903,United Kingdom,2020-04-04,2020,4,4
OA967467,B.1.559,29903,United Kingdom,2020-04-03,2020,4,3
OA967471,B.32,29903,United Kingdom,2020-04-06,2020,4,6
OA967472,A.2.3,29903,United Kingdom,2020-04-05,2020,4,5
OA967480,B.45,29900,United Kingdom,2020-04-04,2020,4,4
OA967508,A.2,29782,United Kingdom,2020-03-18,2020,3,18
OA967527,B.1.1.13,29782,United Kingdom,2020-03-14,2020,3,14
OA967577,B.4,29782,United Kingdom,2020-04-03,2020,4,3
OA967683,D.4,29903,United Kingdom,2020-08-20,2020,8,20
OA967698,B.1.1.171,29903,United Kingdom,2020-08-19,2020,8,19
OA967752,B.1.258.2,29903,United Kingdom,2020-08-18,2020,8,18
OA967795,B.1.1.306,29903,United Kingdom,2020-08-17,2020,8,17
OA967860,B.1.149,29903,United Kingdom,2020-08-29,2020,8,29
OA967989,B.4.8,29903,United Kingdom,2020-08-19,2020,8,19
OA968131,B.1.240,29903,United Kingdom,2020-08-11,2020,8,11
OA968191,B,29900,United Kingdom,2020-08-11,2020,8,11
OA968200,B.1.480,29903,United Kingdom,2020-08-12,2020,8,12
OA968328,B.1.22,29903,United Kingdom,2020-08-13,2020,8,13
OA968361,B.1.600,29903,United Kingdom,2020-08-12,2020,8,12
OA968499,B.1.1.365,29903,United Kingdom,2020-08-12,2020,8,12
OA968593,C.2,29903,United Kingdom,2020-08-14,2020,8,14
OA968669,B.1.223,29903,United Kingdom,2020-08-10,2020,8,10
OA968702,B.1.1.410,29903,United Kingdom,2020-08-10,2020,8,10
OA968863,B.1.213,29900,United Kingdom,2020-08-13,2020,8,13
OA969028,B.1.238,29903,United Kingdom,2020-08-10,2020,8,10
OA969069,B.1.1.187,29903,United Kingdom,2020-08-11,2020,8,11
OA969082,B.1.1.408,29903,United Kingdom,2020-08-10,2020,8,10
OA969131,B.1.36.8,29903,United Kingdom,2020-08-12,2020,8,12
OA969156,B.6,29903,United Kingdom,2020-08-03,2020,8,3
OA969197,B.39,29903,United Kingdom,2020-08-02,2020,8,2
OA969207,B.1.1.421,29903,United Kingdom,2020-08-05,2020,8,5
OA969228,B.27,29900,United Kingdom,2020-08-03,2020,8,3
OA969240,B.1.1.204,29903,United Kingdom,2020-08-03,2020,8,3
OA969279,B.1.1.133,29903,United Kingdom,2020-07-31,2020,7,31
OA969371,B.1.1.274,29903,United Kingdom,2020-08-04,2020,8,4
OA969401,B.1.77,29903,United Kingdom,2020-05-18,2020,5,18
OA969404,B.1.222,29903,United Kingdom,2020-05-18,2020,5,18
OA969438,B.1.252,29903,United Kingdom,2020-05-18,2020,5,18
OA969506,B.1.1.43,29903,United Kingdom,2020-05-12,2020,5,12
OA969517,B.1.254,29903,United Kingdom,2020-05-11,2020,5,11
OA969686,B.1.258,29903,United Kingdom,2020-07-26,2020,7,26
OA969704,B.1.1.277,29903,United Kingdom,2020-07-30,2020,7,30
OA969726,B.1.1.83,29903,United Kingdom,2020-07-12,2020,7,12
OA969738,AD.2,29903,United Kingdom,2020-07-31,2020,7,31
OA969758,B.1.1.74,29903,United Kingdom,2020-07-28,2020,7,28
OA969920,B.1.1.170,29903,United Kingdom,2020-07-19,2020,7,19
OA969954,B.1.213,29903,United Kingdom,2020-07-22,2020,7,22
OA970117,B.1.1.107,29903,United Kingdom,2020-07-26,2020,7,26
OA970437,B.1.238,29903,United Kingdom,2020-05-14,2020,5,14
OA970443,A.2.3,29903,United Kingdom,2020-05-14,2020,5,14
OA970546,B.1.1.83,29903,United Kingdom,2020-06-17,2020,6,17
OA970549,B.1.222,29903,United Kingdom,2020-06-17,2020,6,17
OA970592,B.1.1.323,29903,United Kingdom,2020-06-16,2020,6,16
OA970604,B.1.1.14,29903,United Kingdom,2020-06-25,2020,6,25
OA970605,B.1.157,29903,United Kingdom,2020-06-24,2020,6,24
OA970613,B.1.220,29899,United Kingdom,2020-06-26,2020,6,26
OA970616,B.59,29903,United Kingdom,2020-06-27,2020,6,27
OA970715,B.1.9.4,29903,United Kingdom,2020-08-02,2020,8,2
OA970882,B.1.177.60,29903,United Kingdom,2020-08-19,2020,8,19
OA970948,B.1.1.311,29903,United Kingdom,2020-07-29,2020,7,29
OA970952,B.1.1.130,29903,United Kingdom,2020-07-31,2020,7,31
OA971342,B.1.1.170,29903,United Kingdom,2020-08-24,2020,8,24
OA971348,B.1.1.242,29903,United Kingdom,2020-08-23,2020,8,23
OA971411,B.1.1.277,29903,United Kingdom,2020-05-11,2020,5,11
OA971424,B.1.173,29903,United Kingdom,2020-05-16,2020,5,16
OA971431,B.1.465,29903,United Kingdom,2020-05-24,2020,5,24
OA971433,B.1.1.447,29903,United Kingdom,2020-05-30,2020,5,30
OA971456,B.1.258,29903,United Kingdom,2020-04-09,2020,4,9
OA971457,A.26,29903,United Kingdom,2020-04-09,2020,4,9
OA971476,B.1.1.51,29903,United Kingdom,2020-04-11,2020,4,11
OA971486,B.1.110.2,29903,United Kingdom,2020-04-12,2020,4,12
OA971537,B.1.104,29903,United Kingdom,2020-03-27,2020,3,27
OA971621,B.1.1.51,29903,United Kingdom,2020-03-31,2020,3,31
OA971654,B.35,29903,United Kingdom,2020-03-31,2020,3,31
OA971727,B.1.428,29782,United Kingdom,2020-03-20,2020,3,20
OA971743,B.1.258,29783,United Kingdom,2020-03-28,2020,3,28
OA971809,A.26,29782,United Kingdom,2020-03-31,2020,3,31
OA971852,B.1.1.41,29782,United Kingdom,2020-03-24,2020,3,24
OA971860,B.1.1.162,29782,United Kingdom,2020-03-30,2020,3,30
OA971955,A,29903,United Kingdom,2020-08-24,2020,8,24
OA971979,B.1.177.31,29903,United Kingdom,2020-08-24,2020,8,24
OA971995,B.1.467,29903,United Kingdom,2020-09-05,2020,9,5
OA972012,B.1.282,29903,United Kingdom,2020-09-08,2020,9,8
OA972036,B.1.1.25,29900,United Kingdom,2020-09-07,2020,9,7
OA972178,A,29903,United Kingdom,2020-09-07,2020,9,7
OA972296,B.1.258.7,29897,United Kingdom,2020-08-29,2020,8,29
OA972323,B.1.1.28,29903,United Kingdom,2020-08-30,2020,8,30
OA972558,B.1.180,29902,United Kingdom,2020-09-03,2020,9,3
OA972560,AE.1,29903,United Kingdom,2020-09-03,2020,9,3
OA972647,B.1.1.406,29903,United Kingdom,2020-09-02,2020,9,2
OA972694,B.1.1.521,29903,United Kingdom,2020-08-31,2020,8,31
OA972749,B.1.406,29903,United Kingdom,2020-07-24,2020,7,24
OA972768,B.1.582,29903,United Kingdom,2020-07-27,2020,7,27
OA972770,B.1.36.23,29903,United Kingdom,2020-07-27,2020,7,27
OA972774,B.1.1.269,29903,United Kingdom,2020-07-29,2020,7,29
OA972796,B.1.180,29903,United Kingdom,2020-07-30,2020,7,30
OA972810,B.1.1.15,29903,United Kingdom,2020-08-01,2020,8,1
OA972914,B.1.1.315,29903,United Kingdom,2020-08-29,2020,8,29
OA973089,B.1.177.83,29903,United Kingdom,2020-08-30,2020,8,30
OA973110,B.1.438,29903,United Kingdom,2020-08-31,2020,8,31
OA973156,B.1.1.364,29903,United Kingdom,2020-08-31,2020,8,31
OA973325,B.1.36.22,29903,United Kingdom,2020-09-01,2020,9,1
OA973464,B.1.1.297,29903,United Kingdom,2020-08-31,2020,8,31
OA973477,A.25,29902,United Kingdom,2020-08-31,2020,8,31
OA973670,M.3,29903,United Kingdom,2020-09-01,2020,9,1
OA973839,B.1.142,29903,United Kingdom,2020-07-02,2020,7,2
OA973846,B.1.1.41,29903,United Kingdom,2020-07-01,2020,7,1
OA973897,B.1.177.65,29903,United Kingdom,2020-08-24,2020,8,24
FR991759,B.1.142,29812,United Kingdom,2020-04-16,2020,4,16
FR993620,B.1.356,29849,United Kingdom,2020-03-26,2020,3,26
FR993721,B.1.1.197,29812,United Kingdom,2020-04-15,2020,4,15
FR993805,B.1.1.142,29812,United Kingdom,2020-03-25,2020,3,25
FR993872,B.3.1,29812,United Kingdom,2020-03-29,2020,3,29
FR993902,B.1.167,29812,United Kingdom,2020-03-27,2020,3,27
FR993948,B.1.1.171,29782,United Kingdom,2020-03-30,2020,3,30
FR994511,B.4.7,29812,United Kingdom,2020-04-07,2020,4,7
FR994567,A.2.2,29812,United Kingdom,2020-04-04,2020,4,4
FR994678,B.1.1.379,29849,United Kingdom,2020-04-05,2020,4,5
FR994766,B.1.1.75,29849,United Kingdom,2020-04-07,2020,4,7
FR994827,B.1.1.275,29812,United Kingdom,2020-04-03,2020,4,3
FR994951,B.1.1.391,29849,United Kingdom,2020-04-06,2020,4,6
FR995045,B.1.151,29782,United Kingdom,2020-03-30,2020,3,30
